;CO(GT);PT08.S1(CO);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);T;RH;AH;Month;Hour
34;0.17396182575546748;0.13208901651112714;0.012863913337846986;0.6653960186361711;0.08875739644970414;0.2621402877697842;0.17204301075268819;0.7132075471698114;0.21507110394370332;0.18181818181818182;0.17391304347826086
35;0.0423728813559322;0.14357501794687721;0.01895734597156398;0.6662431173231682;0.1242603550295858;0.2715827338129497;0.1763440860215054;0.7018867924528301;0.2143380735962469;0.18181818181818182;0.21739130434782608
36;0.059322033898305086;0.20100502512562812;0.03656059580230196;0.5772977551884795;0.20414201183431951;0.30215827338129503;0.1870967741935484;0.6754716981132075;0.21438694228607735;0.18181818181818182;0.2608695652173913
37;0.11016949152542371;0.3187365398420675;0.07244414353419092;0.45108005082592123;0.3017751479289941;0.3642086330935252;0.178494623655914;0.7031446540880502;0.21839417485217227;0.18181818181818182;0.30434782608695654
38;0.364406779661017;0.6748025843503231;0.2064996614759648;0.24354087251164763;0.41124260355029585;0.6065647482014389;0.19784946236559142;0.6779874213836478;0.22733714509114017;0.18181818181818182;0.34782608695652173
39;0.17396182575546748;0.6446518305814788;0.16580686181815565;0.18847945785684034;0.3286723396748822;0.6776079136690647;0.23870967741935484;0.5911949685534591;0.23036700386062653;0.18181818181818182;0.3913043478260869
40;0.25423728813559326;0.5046661880832736;0.12525389302640488;0.24989411266412537;0.3550295857988166;0.5220323741007193;0.3247311827956989;0.4088050314465409;0.21858964961149396;0.18181818181818182;0.043478260869565216
41;0.22033898305084745;0.44221105527638194;0.14488828706838186;0.2740364252435409;0.4171597633136095;0.4707733812949641;0.34838709677419355;0.3672955974842767;0.21482676049455118;0.18181818181818182;0.4782608695652174
42;0.1694915254237288;0.40129217516152194;0.09546377792823289;0.301990681914443;0.32840236686390534;0.44334532374100727;0.36344086021505384;0.3433962264150943;0.2124810633826908;0.18181818181818182;0.5217391304347826
43;0.20338983050847456;0.43431442928930375;0.10697359512525388;0.29055484963998307;0.33727810650887574;0.46852517985611514;0.3870967741935485;0.3182389937106918;0.21575526560132924;0.18181818181818182;0.5652173913043478
44;0.22033898305084745;0.45944005743000726;0.10900473933649288;0.2655654383735705;0.35798816568047337;0.49865107913669066;0.39139784946236567;0.3333333333333333;0.23031813517079613;0.18181818181818182;0.6086956521739131
45;0.23728813559322032;0.5068198133524767;0.12728503723764387;0.25412960609911056;0.36686390532544383;0.5346223021582734;0.38064516129032266;0.34968553459119495;0.23276156966231742;0.18181818181818182;0.6521739130434783
46;0.22881355932203387;0.47523330940416375;0.11916046039268788;0.2676831850910631;0.34911242603550297;0.49730215827338137;0.3827956989247312;0.3522012578616352;0.23505839808434736;0.18181818181818182;0.6956521739130435
47;0.19491525423728812;0.45010768126346024;0.1002031144211239;0.289707750952986;0.34615384615384615;0.4761690647482015;0.4043010752688172;0.31572327044025145;0.22978057958266146;0.18181818181818182;0.7391304347826086
48;0.3220338983050847;0.6195262024407753;0.13811780636425186;0.2075391783142736;0.4349112426035503;0.6110611510791366;0.3655913978494624;0.38238993710691815;0.24038508527586377;0.18181818181818182;0.7826086956521738
49;0.3050847457627119;0.630294328786791;0.13540961408259988;0.21135112240576026;0.4230769230769231;0.5827338129496402;0.3505376344086022;0.4301886792452829;0.2559253286419392;0.18181818181818182;0.8260869565217391
50;0.5508474576271186;0.858578607322326;0.22884224779959378;0.1279119017365523;0.49704142011834324;0.8268884892086332;0.3182795698924732;0.519496855345912;0.27517959243512685;0.18181818181818182;0.08695652173913043
51;0.364406779661017;0.6826992103374014;0.18415707515233581;0.18212621770436255;0.4349112426035503;0.625;0.30107526881720437;0.5547169811320753;0.2780139764452916;0.18181818181818182;0.9130434782608695
52;0.288135593220339;0.6008614501076812;0.16993906567366282;0.2189750105887336;0.40532544378698226;0.5269784172661871;0.2774193548387097;0.6276729559748427;0.2879831891706984;0.18181818181818182;0.9565217391304348
53;0.4491525423728814;0.7394113424264179;0.2017603249830738;0.17746717492587888;0.3905325443786982;0.6794064748201438;0.24946236559139787;0.6968553459119495;0.28949811855544155;0.18181818181818182;1.0
54;0.22033898305084745;0.45441493180186654;0.12931618144888288;0.27149512918254975;0.32840236686390534;0.4464928057553957;0.24516129032258066;0.6905660377358489;0.28099496652494754;0.18181818181818182;0.0
55;0.15254237288135591;0.39411342426417806;0.0927555856465809;0.31723845828038966;0.28106508875739644;0.4100719424460432;0.23655913978494625;0.6880503144654088;0.2724918144944534;0.18181818181818182;0.043478260869565216
56;0.1271186440677966;0.38549892318736545;0.05484089370345294;0.361711139347734;0.23668639053254437;0.3660071942446043;0.23010752688172045;0.6880503144654088;0.2643307432927724;0.18181818181818182;0.08695652173913043
57;0.13559322033898302;0.37688442211055284;0.16580686181815565;0.36298178737822956;0.3286723396748822;0.3727517985611511;0.20860215053763442;0.7333333333333333;0.2602746420368471;0.18181818181818182;0.13043478260869565
58;0.17396182575546748;0.3589375448671931;0.07244414353419092;0.34307496823379924;0.23964497041420119;0.3871402877697842;0.1913978494623656;0.7786163522012577;0.25954161168939066;0.18181818181818182;0.17391304347826086
59;0.07627118644067796;0.23761665470208182;0.04062288422477996;0.4650571791613723;0.18639053254437868;0.32508992805755393;0.21935483870967745;0.6842767295597484;0.25094072227923575;0.18181818181818182;0.21739130434782608
60;0.09322033898305083;0.32519741564967697;0.034529451591062965;0.4591274883523931;0.17159763313609466;0.32239208633093525;0.1956989247311828;0.7333333333333333;0.2462981967453453;0.18181818181818182;0.2608695652173913
61;0.11864406779661016;0.3338119167264896;0.0927555856465809;0.3837357052096569;0.22189349112426035;0.3857913669064748;0.1763440860215054;0.7886792452830188;0.24849728778771446;0.18181818181818182;0.30434782608695654
62;0.22033898305084745;0.4946159368269921;0.17197020988490183;0.2596357475645913;0.2781065088757397;0.5067446043165469;0.1806451612903226;0.7849056603773583;0.24913258075550998;0.18181818181818182;0.34782608695652173
63;0.3050847457627119;0.5463029432878679;0.1983750846310088;0.21516306649724692;0.34615384615384615;0.5512589928057554;0.24731182795698925;0.6352201257861635;0.2578800762351562;0.18181818181818182;0.3913043478260869
64;0.2627118644067797;0.5743000717875091;0.16790792146242384;0.2316814908936891;0.36686390532544383;0.5017985611510791;0.3075268817204302;0.5283018867924528;0.268191369789376;0.18181818181818182;0.043478260869565216
65;0.3389830508474576;0.6424982053122756;0.1990521327014218;0.20584498094027953;0.46153846153846156;0.5526079136690647;0.3763440860215054;0.41509433962264153;0.27386013780970536;0.18181818181818182;0.4782608695652174
66;0.29661016949152547;0.5771715721464465;0.16046039268788084;0.23422278695468024;0.47041420118343197;0.5071942446043165;0.4365591397849462;0.3094339622641508;0.2562185407809217;0.18181818181818182;0.5217391304347826
67;0.22881355932203387;0.4888729361091171;0.10223425863236289;0.2816603134265142;0.3609467455621302;0.47167266187050366;0.4580645161290323;0.2779874213836478;0.24937692420466206;0.18181818181818182;0.5652173913043478
68;0.16101694915254236;0.40201005025125636;0.07853757616790791;0.32443879711986445;0.2958579881656805;0.4213129496402878;0.42795698924731185;0.3220125786163522;0.2580266823046474;0.18181818181818182;0.6086956521739131
69;0.16101694915254236;0.42569992821249103;0.07921462423832092;0.30792037272342226;0.33727810650887574;0.4410971223021583;0.4365591397849462;0.3069182389937107;0.2538728436690613;0.18181818181818182;0.6521739130434783
70;0.20338983050847456;0.4730796841349606;0.09207853757616791;0.288860652265989;0.3609467455621302;0.4509892086330935;0.4193548387096775;0.32578616352201256;0.25240678297414854;0.18181818181818182;0.6956521739130435
71;0.18644067796610167;0.48743718592964824;0.09884901828029789;0.2770012706480305;0.363905325443787;0.4725719424460432;0.4;0.35974842767295595;0.2575379954063432;0.18181818181818182;0.7391304347826086
72;0.2627118644067797;0.5929648241206031;0.15233581584292485;0.21558661584074545;0.43195266272189353;0.5521582733812951;0.3870967741935485;0.3999999999999999;0.27386013780970536;0.18181818181818182;0.7826086956521738
73;0.3474576271186441;0.6905958363244795;0.18618821936357483;0.18466751376535367;0.4822485207100592;0.6164568345323742;0.38064516129032266;0.41761006289308167;0.2796266432096956;0.18181818181818182;0.8260869565217391
74;0.3474576271186441;0.6920315865039484;0.18754231550440081;0.1829733163913596;0.47041420118343197;0.6133093525179856;0.378494623655914;0.4389937106918239;0.2902311489028979;0.18181818181818182;0.08695652173913043
75;0.3474576271186441;0.6992103374012921;0.19025050778605282;0.18636171113934774;0.4644970414201184;0.5885791366906474;0.36989247311827966;0.4729559748427672;0.3051360993011778;0.18181818181818182;0.9130434782608695
76;0.25423728813559326;0.5721464465183059;0.14353419092755587;0.22109275730622618;0.4171597633136095;0.5382194244604317;0.3548387096774194;0.49559748427672956;0.3036211699164346;0.18181818181818182;0.9565217391304348
77;0.211864406779661;0.5534816941852119;0.11509817197020987;0.24142312579415504;0.378698224852071;0.47302158273381295;0.356989247311828;0.5044025157232703;0.3101207056638812;0.18181818181818182;1.0
78;0.23728813559322032;0.6367552045944007;0.12728503723764387;0.24015247776365944;0.37573964497041423;0.4766187050359712;0.3397849462365592;0.5584905660377358;0.325025656062161;0.18181818181818182;0.0
79;0.22881355932203387;0.6008614501076812;0.11645226811103587;0.23634053367217278;0.34615384615384615;0.4824640287769784;0.3548387096774194;0.5320754716981132;0.3268826662757172;0.18181818181818182;0.043478260869565216
80;0.20338983050847456;0.5168700646087581;0.08530805687203791;0.2672596357475646;0.3017751479289941;0.44604316546762596;0.3096774193548387;0.6251572327044025;0.3269315349655476;0.18181818181818182;0.08695652173913043
81;0.19491525423728812;0.5003589375448673;0.16580686181815565;0.25370605675561203;0.3286723396748822;0.4806654676258993;0.2903225806451613;0.6817610062893081;0.3336265454723159;0.18181818181818182;0.13043478260869565
82;0.17396182575546748;0.3467336683417086;0.046039268788083954;0.3422278695468022;0.23668639053254437;0.4051258992805756;0.30107526881720437;0.6528301886792452;0.33015686849435566;0.18181818181818182;0.17391304347826086
83;0.09322033898305083;0.2979181622397703;0.034529451591062965;0.40237187632359167;0.20118343195266272;0.3714028776978417;0.2881720430107527;0.6779874213836478;0.32673606020622586;0.18181818181818182;0.21739130434782608
84;0.07627118644067796;0.30796841349605175;0.02843601895734597;0.45446844557390936;0.1804733727810651;0.3516187050359712;0.2903225806451613;0.6666666666666666;0.3238039388164004;0.18181818181818182;0.2608695652173913
85;0.06779661016949153;0.2735104091888012;0.04874746106973595;0.44980940279542564;0.1923076923076923;0.3547661870503597;0.2645161290322581;0.7345911949685533;0.3265894541367346;0.18181818181818182;0.30434782608695654
86;0.11016949152542371;0.36468054558506824;0.06702775897088693;0.3824650571791614;0.24260355029585798;0.38803956834532377;0.2903225806451613;0.6729559748427673;0.3265894541367346;0.18181818181818182;0.34782608695652173
87;0.1271186440677966;0.42211055276381915;0.07853757616790791;0.3104616687844134;0.23964497041420119;0.43884892086330934;0.3075268817204302;0.6389937106918239;0.3313297170502859;0.18181818181818182;0.3913043478260869
88;0.17796610169491525;0.49174443646805455;0.0961408259986459;0.2668360864040661;0.28402366863905326;0.4779676258992806;0.35268817204301073;0.5522012578616352;0.33626545472315894;0.18181818181818182;0.043478260869565216
89;0.22881355932203387;0.5728643216080402;0.11780636425186188;0.23549343498517578;0.33136094674556216;0.5148381294964028;0.4043010752688172;0.4641509433962264;0.33924644480281485;0.18181818181818182;0.4782608695652174
90;0.22881355932203387;0.552045944005743;0.10765064319566689;0.24777636594663277;0.34615384615384615;0.506294964028777;0.4559139784946237;0.3660377358490566;0.3238528075062308;0.18181818181818182;0.5217391304347826
91;0.16101694915254236;0.45513280689160085;0.07515233581584292;0.3227445997458704;0.3017751479289941;0.4379496402877698;0.49677419354838714;0.2792452830188679;0.291501734838489;0.18181818181818182;0.5652173913043478
92;0.1440677966101695;0.40201005025125636;0.06838185511171292;0.3312155866158407;0.2958579881656805;0.4222122302158274;0.5010752688172043;0.2641509433962264;0.2819234716317256;0.18181818181818182;0.6086956521739131
93;0.15254237288135591;0.43862167982771005;0.07447528774542991;0.32147395171537485;0.31065088757396453;0.43165467625899284;0.5118279569892473;0.24905660377358488;0.27747642085715685;0.18181818181818182;0.6521739130434783
94;0.24576271186440676;0.5821966977745872;0.11374407582938388;0.2761541719610335;0.37573964497041423;0.4923561151079137;0.5182795698924731;0.24150943396226407;0.2770366026486831;0.18181818181818182;0.6956521739130435
95;0.23728813559322032;0.5678391959798996;0.12051455653351387;0.2630241423125794;0.3727810650887574;0.502248201438849;0.4989247311827958;0.27169811320754716;0.2858329668181596;0.18181818181818182;0.7391304347826086
96;0.20338983050847456;0.5965541995692749;0.10697359512525388;0.25709445150360016;0.3520710059171598;0.5035971223021583;0.46451612903225814;0.34591194968553457;0.3156917363045497;0.18181818181818182;0.7826086956521738
97;0.3813559322033898;0.8334529791816225;0.17535545023696683;0.18254976704786108;0.45857988165680474;0.6483812949640289;0.4365591397849462;0.4088050314465409;0.3364609294824806;0.18181818181818182;0.8260869565217391
98;0.4915254237288136;0.8980617372577173;0.21868652674339878;0.15205421431596783;0.5059171597633135;0.6978417266187051;0.4193548387096775;0.4641509433962264;0.35982016322142407;0.18181818181818182;0.08695652173913043
99;0.2796610169491525;0.6554199569274946;0.14556533513879485;0.19567979669631513;0.4260355029585799;0.5696942446043165;0.4;0.5081761006289308;0.36519571910277093;0.18181818181818182;0.9130434782608695
100;0.1694915254237288;0.4860014357501795;0.09749492213947189;0.25497670478610757;0.3520710059171598;0.46582733812949645;0.39139784946236567;0.5257861635220126;0.36622196158920983;0.18181818181818182;0.9565217391304348
101;0.17796610169491525;0.5039483129935391;0.10155721056194988;0.25878864887759423;0.34615384615384615;0.47931654676259;0.356989247311828;0.5874213836477987;0.36490250696378834;0.18181818181818182;1.0
102;0.1440677966101695;0.4249820531227567;0.06905890318212593;0.28081321473951715;0.2869822485207101;0.4478417266187051;0.35913978494623655;0.5723270440251572;0.35757220348922447;0.18181818181818182;0.0
103;0.1440677966101695;0.4249820531227567;0.07041299932295192;0.2914019483269801;0.2692307692307693;0.44604316546762596;0.3419354838709677;0.6012578616352201;0.3541513952010947;0.18181818181818182;0.043478260869565216
104;0.1440677966101695;0.41421392677674085;0.07176709546377792;0.2863193562049979;0.25443786982248523;0.456384892086331;0.3290322580645162;0.6553459119496855;0.36719933538581834;0.18181818181818182;0.08695652173913043
105;0.0847457627118644;0.3094041636755205;0.16580686181815565;0.34138077085980517;0.3286723396748822;0.420863309352518;0.31182795698924737;0.6830188679245283;0.3607975370180326;0.18181818181818182;0.13043478260869565
106;0.17396182575546748;0.3094041636755205;0.043331076506431955;0.35069885641677256;0.20414201183431951;0.4123201438848921;0.30537634408602155;0.7069182389937108;0.3667106484875141;0.18181818181818182;0.17391304347826086
107;0.07627118644067796;0.30725053840631733;0.05822613405551794;0.35324015247776364;0.21301775147928995;0.41052158273381295;0.2967741935483871;0.7320754716981133;0.3678834970434443;0.18181818181818182;0.21739130434782608
108;0.11016949152542371;0.36611629576453697;0.09207853757616791;0.29987293519695046;0.23076923076923075;0.46447841726618705;0.2860215053763441;0.7710691823899369;0.3727703660264869;0.18181818181818182;0.2608695652173913
109;0.17796610169491525;0.47882268485283563;0.15301286391333785;0.24354087251164763;0.25739644970414205;0.5211330935251799;0.28387096774193554;0.7672955974842767;0.3691540829790354;0.18181818181818182;0.30434782608695654
110;0.4576271186440678;0.8255563531945442;0.24238320920785375;0.13977128335451078;0.33136094674556216;0.7967625899280577;0.3075268817204302;0.6880503144654088;0.35786541562820706;0.18181818181818182;0.34782608695652173
111;0.6779661016949152;0.9432878679109835;0.3222748815165877;0.09106310885218127;0.4349112426035503;0.9505395683453239;0.35913978494623655;0.5672955974842766;0.353271758784147;0.18181818181818182;0.3913043478260869
112;0.4830508474576271;0.8068916008614502;0.26540284360189575;0.12706480304955525;0.45857988165680474;0.7693345323741008;0.4150537634408602;0.4578616352201258;0.3492156575282217;0.18181818181818182;0.043478260869565216
113;0.3474576271186441;0.6582914572864322;0.21462423832092078;0.16433714527742482;0.45266272189349116;0.664568345323741;0.4666666666666667;0.36855345911949683;0.33983286908078;0.18181818181818182;0.4782608695652174
114;0.25423728813559326;0.5620961952620245;0.13473256601218686;0.21558661584074545;0.3905325443786982;0.5539568345323742;0.513978494623656;0.3132075471698113;0.3448663441333138;0.18181818181818182;0.5217391304347826
115;0.23728813559322032;0.5527638190954773;0.11442112389979688;0.21516306649724692;0.34615384615384615;0.5755395683453237;0.5419354838709678;0.2893081761006289;0.3542491325807555;0.18181818181818182;0.5652173913043478
116;0.23728813559322032;0.540559942569993;0.10629654705484089;0.21855146124523506;0.32248520710059175;0.5746402877697843;0.5548387096774194;0.26163522012578616;0.3376826467282413;0.18181818181818182;0.6086956521739131
117;0.20338983050847456;0.4809763101220388;0.10223425863236289;0.2558238034731046;0.3017751479289941;0.5197841726618706;0.5655913978494624;0.2477987421383647;0.3366564042418023;0.18181818181818182;0.6521739130434783
118;0.18644067796610167;0.4816941852117732;0.09546377792823289;0.265988987717069;0.2869822485207101;0.5053956834532374;0.5655913978494624;0.2540880503144654;0.34212969750280997;0.18181818181818182;0.6956521739130435
119;0.22881355932203387;0.5728643216080402;0.10426540284360189;0.2265988987717069;0.31952662721893493;0.5723920863309353;0.5526881720430108;0.2779874213836478;0.356252748863803;0.18181818181818182;0.7391304347826086
120;0.5084745762711864;0.9117013639626705;0.21123899796885579;0.13087674714104192;0.4733727810650888;0.8525179856115108;0.524731182795699;0.32955974842767294;0.3762889116942776;0.18181818181818182;0.7826086956521738
121;0.6694915254237288;1.0;0.27217332430602575;0.09318085556967387;0.5473372781065088;0.9568345323741008;0.4795698924731183;0.4188679245283018;0.40262913551287693;0.18181818181818182;0.8260869565217391
122;0.5423728813559322;0.8959081119885139;0.21530128639133378;0.10292249047013977;0.4822485207100592;0.8507194244604317;0.43440860215053767;0.5459119496855346;0.4446073400772126;0.18181818181818182;0.08695652173913043
123;0.3474576271186441;0.6805455850681983;0.17197020988490183;0.15078356628547224;0.4230769230769231;0.6776079136690647;0.4;0.6062893081761006;0.4368372183941749;0.18181818181818182;0.9130434782608695
124;0.2627118644067797;0.5685570710696339;0.12931618144888288;0.18720880982634475;0.363905325443787;0.5867805755395683;0.378494623655914;0.6415094339622641;0.4303865513365587;0.18181818181818182;0.9565217391304348
125;0.11016949152542371;0.3553481694185212;0.058903182125930945;0.29055484963998307;0.29289940828402367;0.4478417266187051;0.36989247311827966;0.6566037735849056;0.42677026828910725;0.18181818181818182;1.0
126;0.1694915254237288;0.47164393395549176;0.08463100880162491;0.22448115205421432;0.2988165680473373;0.5305755395683454;0.34408602150537637;0.710691823899371;0.42256756096369075;0.18181818181818182;0.0
127;0.09322033898305083;0.3065326633165829;0.05213270142180095;0.32867429055484965;0.25443786982248523;0.41906474820143885;0.35913978494623655;0.6465408805031446;0.40565899428236335;0.18181818181818182;0.043478260869565216
128;0.059322033898305086;0.23043790380473805;0.02775897088693297;0.4227022448115206;0.17455621301775148;0.3754496402877698;0.35913978494623655;0.6289308176100629;0.3925133167179789;0.18181818181818182;0.08695652173913043
129;0.05084745762711864;0.20244077530509696;0.16580686181815565;0.4464210080474375;0.3286723396748822;0.3655575539568346;0.33333333333333337;0.6654088050314465;0.38063822508918543;0.18181818181818182;0.13043478260869565
130;0.17396182575546748;0.21105527638190957;0.03859174001354096;0.42100804743752646;0.16863905325443787;0.36960431654676257;0.30537634408602155;0.7169811320754716;0.3715486487807262;0.18181818181818182;0.17391304347826086
131;0.0423728813559322;0.208183776022972;0.024373730534867973;0.46166878441338416;0.14792899408284024;0.358363309352518;0.31612903225806455;0.6792452830188679;0.36338757757904516;0.18181818181818182;0.21739130434782608
132;0.06779661016949153;0.2656137832017229;0.05416384563303995;0.3913595933926302;0.1834319526627219;0.3898381294964029;0.2817204301075269;0.7459119496855345;0.35351610223329916;0.18181818181818182;0.2608695652173913
133;0.10169491525423728;0.3761665470208184;0.06567366283006093;0.35578144853875476;0.20118343195266272;0.41187050359712235;0.2774193548387097;0.720754716981132;0.33514147485705914;0.18181818181818182;0.30434782608695654
134;0.2796610169491525;0.6417803302225413;0.17670954637779282;0.18975010588733587;0.28106508875739644;0.6016187050359711;0.2924731182795699;0.6855345911949685;0.33582563651468506;0.18181818181818182;0.34782608695652173
135;0.3050847457627119;0.6403445800430725;0.15368991198375084;0.15925455315544262;0.27514792899408286;0.6762589928057554;0.33333333333333337;0.5924528301886791;0.33699848507061525;0.18181818181818182;0.3913043478260869
136;0.4406779661016949;0.7810480976310124;0.26675693974272174;0.12960609911054638;0.4378698224852071;0.7464028776978417;0.42365591397849467;0.4238993710691823;0.33352880809265506;0.18181818181818182;0.043478260869565216
137;0.3389830508474576;0.6633165829145728;0.21123899796885579;0.17280813214739515;0.4733727810650888;0.6393884892086332;0.5010752688172043;0.3031446540880502;0.3210672921858965;0.18181818181818182;0.4782608695652174
